doc_id,category,title,document_part,term,term_count,total_terms,tf,df,idf,tfidf_score
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,title,cyber,1,8,0.125,29,0.8386319977650251,0.10482899972062813
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,title,governance,2,8,0.25,1,2.3010299956639813,0.5752574989159953
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,title,studies,1,8,0.125,6,1.5228787452803376,0.1903598431600422
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,title,ensuring,1,8,0.125,1,2.3010299956639813,0.28762874945799766
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,title,cybersecurity,2,8,0.25,10,1.3010299956639813,0.3252574989159953
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,title,overview,1,8,0.125,6,1.5228787452803376,0.1903598431600422
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,abstract,steps,2,22,0.09090909090909091,2,2.0,0.18181818181818182
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,abstract,taken,2,22,0.09090909090909091,2,2.0,0.18181818181818182
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,abstract,against,2,22,0.09090909090909091,3,1.8239087409443189,0.16580988554039264
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,abstract,cyber,3,22,0.13636363636363635,29,0.8386319977650251,0.11435890878613977
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,abstract,incidents,2,22,0.09090909090909091,2,2.0,0.18181818181818182
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,abstract,developed,1,22,0.045454545454545456,4,1.6989700043360187,0.07722590928800085
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,abstract,european,1,22,0.045454545454545456,1,2.3010299956639813,0.10459227253018097
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,abstract,countries,1,22,0.045454545454545456,1,2.3010299956639813,0.10459227253018097
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,abstract,they,1,22,0.045454545454545456,4,1.6989700043360187,0.07722590928800085
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,abstract,also,1,22,0.045454545454545456,4,1.6989700043360187,0.07722590928800085
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,abstract,stated,1,22,0.045454545454545456,1,2.3010299956639813,0.10459227253018097
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,abstract,turkey,1,22,0.045454545454545456,2,2.0,0.09090909090909091
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,abstract,has,1,22,0.045454545454545456,12,1.2218487496163564,0.0555385795280162
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,abstract,publishing,1,22,0.045454545454545456,1,2.3010299956639813,0.10459227253018097
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,abstract,security,1,22,0.045454545454545456,29,0.8386319977650251,0.0381196362620466
159,cyber security,Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance,abstract,policies,1,22,0.045454545454545456,2,2.0,0.09090909090909091
160,cyber security,Cyber security in New Space: M. Manulis et al.,title,cyber,1,7,0.14285714285714285,29,0.8386319977650251,0.11980457110928928
160,cyber security,Cyber security in New Space: M. Manulis et al.,title,security,1,7,0.14285714285714285,29,0.8386319977650251,0.11980457110928928
160,cyber security,Cyber security in New Space: M. Manulis et al.,title,new,1,7,0.14285714285714285,10,1.3010299956639813,0.1858614279519973
160,cyber security,Cyber security in New Space: M. Manulis et al.,title,space,1,7,0.14285714285714285,1,2.3010299956639813,0.3287185708091402
160,cyber security,Cyber security in New Space: M. Manulis et al.,title,manulis,1,7,0.14285714285714285,1,2.3010299956639813,0.3287185708091402
160,cyber security,Cyber security in New Space: M. Manulis et al.,title,et,1,7,0.14285714285714285,2,2.0,0.2857142857142857
160,cyber security,Cyber security in New Space: M. Manulis et al.,title,al,1,7,0.14285714285714285,2,2.0,0.2857142857142857
160,cyber security,Cyber security in New Space: M. Manulis et al.,abstract,article,1,18,0.05555555555555555,4,1.6989700043360187,0.09438722246311215
160,cyber security,Cyber security in New Space: M. Manulis et al.,abstract,analyses,1,18,0.05555555555555555,1,2.3010299956639813,0.12783499975911006
160,cyber security,Cyber security in New Space: M. Manulis et al.,abstract,past,1,18,0.05555555555555555,3,1.8239087409443189,0.10132826338579548
160,cyber security,Cyber security in New Space: M. Manulis et al.,abstract,satellite,2,18,0.1111111111111111,1,2.3010299956639813,0.2556699995182201
160,cyber security,Cyber security in New Space: M. Manulis et al.,abstract,security,2,18,0.1111111111111111,29,0.8386319977650251,0.09318133308500277
160,cyber security,Cyber security in New Space: M. Manulis et al.,abstract,threats,1,18,0.05555555555555555,6,1.5228787452803376,0.08460437473779653
160,cyber security,Cyber security in New Space: M. Manulis et al.,abstract,incidents,1,18,0.05555555555555555,2,2.0,0.1111111111111111
160,cyber security,Cyber security in New Space: M. Manulis et al.,abstract,assess,1,18,0.05555555555555555,1,2.3010299956639813,0.12783499975911006
160,cyber security,Cyber security in New Space: M. Manulis et al.,abstract,motivations,1,18,0.05555555555555555,1,2.3010299956639813,0.12783499975911006
160,cyber security,Cyber security in New Space: M. Manulis et al.,abstract,key,1,18,0.05555555555555555,4,1.6989700043360187,0.09438722246311215
160,cyber security,Cyber security in New Space: M. Manulis et al.,abstract,technology,1,18,0.05555555555555555,7,1.4559319556497243,0.0808851086472069
160,cyber security,Cyber security in New Space: M. Manulis et al.,abstract,advancements,1,18,0.05555555555555555,2,2.0,0.1111111111111111
160,cyber security,Cyber security in New Space: M. Manulis et al.,abstract,open,1,18,0.05555555555555555,7,1.4559319556497243,0.0808851086472069
160,cyber security,Cyber security in New Space: M. Manulis et al.,abstract,issues,1,18,0.05555555555555555,5,1.6020599913279623,0.08900333285155346
160,cyber security,Cyber security in New Space: M. Manulis et al.,abstract,industry,1,18,0.05555555555555555,3,1.8239087409443189,0.10132826338579548
160,cyber security,Cyber security in New Space: M. Manulis et al.,abstract,related,1,18,0.05555555555555555,4,1.6989700043360187,0.09438722246311215
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,title,cyber,3,13,0.23076923076923078,29,0.8386319977650251,0.1935304610226981
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,title,security,1,13,0.07692307692307693,29,0.8386319977650251,0.0645101536742327
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,title,age,1,13,0.07692307692307693,2,2.0,0.15384615384615385
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,title,covid,1,13,0.07692307692307693,6,1.5228787452803376,0.11714451886771829
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,title,19,1,13,0.07692307692307693,7,1.4559319556497243,0.11199476581920957
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,title,timeline,1,13,0.07692307692307693,1,2.3010299956639813,0.1770023073587678
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,title,analysis,1,13,0.07692307692307693,13,1.1870866433571445,0.09131435718131882
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,title,crime,1,13,0.07692307692307693,1,2.3010299956639813,0.1770023073587678
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,title,attacks,1,13,0.07692307692307693,8,1.3979400086720377,0.10753384682092598
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,title,during,1,13,0.07692307692307693,3,1.8239087409443189,0.14030067238033223
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,title,pandemic,1,13,0.07692307692307693,2,2.0,0.15384615384615385
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,abstract,cyber,4,19,0.21052631578947367,29,0.8386319977650251,0.17655410479263683
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,abstract,crime,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,abstract,perspective,1,19,0.05263157894736842,2,2.0,0.10526315789473684
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,abstract,highlights,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,abstract,range,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,abstract,attacks,1,19,0.05263157894736842,8,1.3979400086720377,0.07357578993010724
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,abstract,experienced,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,abstract,globally,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,abstract,during,1,19,0.05263157894736842,3,1.8239087409443189,0.09599519689180624
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,abstract,pandemic,1,19,0.05263157894736842,2,2.0,0.10526315789473684
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,abstract,reveal,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,abstract,modus,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
161,cyber security,Cyber security in the age of COVID-19: A timeline and analysis of cyber-crime and cyber-attacks during the pandemic,abstract,operandi,1,19,0.05263157894736842,1,2.3010299956639813,0.12110684187705163
